time,sym,price,qty
0D16:57:15.658533000,x1,100.083,174
0D16:57:15.658537000,x1,100.0165,61
0D16:57:15.668383000,x1,100.0869,199
0D16:57:15.668400000,x1,99.96638,426
0D16:57:15.678368000,x2,200.0089,71
0D16:57:15.678401000,x2,200.0364,485
0D16:57:15.688435000,x1,100.0147,231
0D16:57:15.688442000,x1,99.91886,188
0D16:57:15.699101000,x3,300.0122,103
0D16:57:15.699105000,x3,300.0603,186
0D16:57:15.709641000,x3,300.0341,321
0D16:57:15.709645000,x3,300.0027,222
0D16:57:15.718978000,x1,99.92771,246
0D16:57:15.718982000,x1,99.93438,300
0D16:57:15.728434000,x2,200.0117,194
0D16:57:15.728439000,x2,199.9043,128
0D16:57:15.738483000,x2,200.0871,48
0D16:57:15.738488000,x2,200.0475,87
0D16:57:15.748518000,x1,99.9271,39
0D16:57:15.748523000,x1,99.91116,282
0D16:57:15.758435000,x1,100.0605,163
0D16:57:15.758440000,x1,99.96918,40
0D16:57:15.768406000,x1,99.93852,354
0D16:57:15.768410000,x1,99.90358,395
0D16:57:15.789647000,x2,200.0527,469
0D16:57:15.789657000,x2,199.9098,24
0D16:57:15.798565000,x1,100.0714,259
0D16:57:15.798572000,x1,100.0697,441
0D16:57:15.808547000,x3,299.9266,346
0D16:57:15.808553000,x3,299.9385,396
0D16:57:15.818548000,x3,299.9577,17
0D16:57:15.818552000,x3,300.0419,176
0D16:57:15.828723000,x3,300.0982,470
0D16:57:15.828733000,x3,299.9642,122
0D16:57:15.858437000,x1,99.91445,339
0D16:57:15.858442000,x1,99.98308,94
0D16:57:15.868756000,x3,299.9471,25
0D16:57:15.868760000,x3,299.9589,335
0D16:57:15.878858000,x1,99.98436,122
0D16:57:15.878862000,x1,100.0954,143
0D16:57:15.888795000,x1,99.93302,234
0D16:57:15.888802000,x1,100.0502,321
0D16:57:15.899330000,x1,100.0181,282
0D16:57:15.899335000,x1,99.95462,201
0D16:57:15.908484000,x2,199.9438,236
0D16:57:15.908489000,x2,199.9498,158
0D16:57:15.919199000,x2,200.0811,231
0D16:57:15.919214000,x2,199.9093,249
0D16:57:15.929294000,x2,199.9903,139
0D16:57:15.929309000,x2,200.0604,232
0D16:57:15.939286000,x3,299.9804,356
0D16:57:15.939298000,x3,299.9213,311
0D16:57:15.949591000,x1,100.0512,217
0D16:57:15.949598000,x1,99.96542,298
0D16:57:15.959216000,x3,299.9013,388
0D16:57:15.959222000,x3,299.9587,216
0D16:57:15.968529000,x3,299.9444,370
0D16:57:15.968534000,x3,299.9443,78
0D16:57:15.978376000,x1,100.083,476
0D16:57:15.978382000,x1,100.0228,480
0D16:57:15.989152000,x1,100.0363,456
0D16:57:15.989159000,x1,100.0942,57
0D16:57:15.999036000,x3,300.085,463
0D16:57:15.999041000,x3,299.9651,81
0D16:57:16.009061000,x1,100.0668,459
0D16:57:16.009065000,x1,100.0613,303
0D16:57:16.018614000,x2,200.0997,384
0D16:57:16.018617000,x2,199.9638,202
0D16:57:16.028238000,x2,200.0813,390
0D16:57:16.028255000,x2,200.0995,271
0D16:57:16.039282000,x1,99.99181,38
0D16:57:16.039298000,x1,100.0032,56
0D16:57:16.049216000,x2,199.9814,223
0D16:57:16.049224000,x2,199.9881,358
0D16:57:16.059203000,x1,99.92368,466
0D16:57:16.059210000,x1,100.0351,277
0D16:57:16.078428000,x2,199.978,168
0D16:57:16.078433000,x2,200.0868,419
0D16:57:16.088363000,x1,99.92864,219
0D16:57:16.088375000,x1,99.94653,326
0D16:57:16.098989000,x1,99.99476,172
0D16:57:16.098993000,x1,100.0122,5
0D16:57:16.118663000,x1,99.94789,487
0D16:57:16.118680000,x1,100.0965,342
0D16:57:16.128704000,x2,199.9266,76
0D16:57:16.128709000,x2,200.0893,175
0D16:57:16.138774000,x1,100.0028,207
0D16:57:16.138782000,x1,99.97336,69
0D16:57:16.159015000,x3,299.9557,46
0D16:57:16.159029000,x3,300.084,238
0D16:57:16.169488000,x2,200.0324,311
0D16:57:16.169493000,x2,199.9455,498
0D16:57:16.178494000,x2,200.012,134
0D16:57:16.178505000,x2,200.0856,425
0D16:57:16.199941000,x2,200.092,236
0D16:57:16.199957000,x2,200.0535,222
0D16:57:16.208800000,x1,99.9126,161
0D16:57:16.208804000,x1,100.079,399
0D16:57:16.228608000,x3,299.9634,297
0D16:57:16.228612000,x3,299.9394,288
0D16:57:16.239357000,x2,200.0193,39
0D16:57:16.239361000,x2,199.9064,131
0D16:57:16.248524000,x3,300.0172,292
0D16:57:16.248529000,x3,299.9331,50
0D16:57:16.258488000,x1,99.90186,476
0D16:57:16.258507000,x1,100.0332,208
0D16:57:16.268787000,x3,300.0795,108
0D16:57:16.268790000,x3,299.9895,359
0D16:57:16.279077000,x1,100.0736,361
0D16:57:16.279082000,x1,100.0192,447
0D16:57:16.298668000,x1,100.0066,256
0D16:57:16.298673000,x1,100.0549,160
0D16:57:16.308462000,x2,200.0827,257
0D16:57:16.308466000,x2,199.9144,25
0D16:57:16.318342000,x2,200.065,384
0D16:57:16.318347000,x2,199.9481,140
0D16:57:16.328465000,x3,300.0265,350
0D16:57:16.328470000,x3,300.0641,248
0D16:57:16.339290000,x2,199.9607,270
0D16:57:16.339295000,x2,199.935,78
0D16:57:16.349034000,x2,199.9271,485
0D16:57:16.349039000,x2,200.0601,451
0D16:57:16.358669000,x2,199.9904,176
0D16:57:16.358674000,x2,200.0563,117
0D16:57:16.368830000,x2,199.962,69
0D16:57:16.368835000,x2,199.9282,302
0D16:57:16.378441000,x1,100.0844,19
0D16:57:16.378458000,x1,100.0416,221
0D16:57:16.389318000,x3,300.0124,295
0D16:57:16.389333000,x3,300.0224,333
0D16:57:16.399250000,x3,300.0314,256
0D16:57:16.399265000,x3,300.0018,371
0D16:57:16.409553000,x1,100.0596,170
0D16:57:16.409568000,x1,100.0921,164
0D16:57:16.429533000,x3,299.9184,338
0D16:57:16.429548000,x3,299.9537,264
0D16:57:16.448911000,x1,99.90402,115
0D16:57:16.448920000,x1,100.0678,263
0D16:57:16.458892000,x3,299.976,429
0D16:57:16.458901000,x3,300.0332,307
0D16:57:16.469091000,x1,100.0962,104
0D16:57:16.469100000,x1,100.0616,218
0D16:57:16.479192000,x2,200.0292,428
0D16:57:16.479201000,x2,200.0047,123
0D16:57:16.489492000,x2,199.9593,381
0D16:57:16.489501000,x2,199.9213,50
0D16:57:16.499330000,x2,200.0919,379
0D16:57:16.499334000,x2,200.0962,335
0D16:57:16.518717000,x3,300.0118,90
0D16:57:16.518721000,x3,300.0922,319
0D16:57:16.529303000,x2,200.0465,292
0D16:57:16.529307000,x2,199.9082,433
0D16:57:16.549388000,x1,99.93492,318
0D16:57:16.549404000,x1,100.0521,16
0D16:57:16.559333000,x1,100.0973,176
0D16:57:16.559349000,x1,99.93246,487
0D16:57:16.569326000,x1,99.90871,121
0D16:57:16.569342000,x1,99.94531,210
0D16:57:16.579827000,x3,300.0277,167
0D16:57:16.579838000,x3,300.0522,346
0D16:57:16.589288000,x2,199.9982,172
0D16:57:16.589297000,x2,199.9887,428
0D16:57:16.609218000,x2,199.9404,75
0D16:57:16.609227000,x2,199.9691,140
0D16:57:16.619209000,x2,200.0085,280
0D16:57:16.619218000,x2,200.0508,107
0D16:57:16.628988000,x1,100.0968,371
0D16:57:16.628997000,x1,100.0338,236
0D16:57:16.638917000,x2,199.9273,434
0D16:57:16.638923000,x2,200.0927,298
0D16:57:16.648896000,x2,199.9935,348
0D16:57:16.648900000,x2,200.0923,294
0D16:57:16.658877000,x2,199.9724,485
0D16:57:16.658883000,x2,199.9189,435
0D16:57:16.668833000,x1,99.95963,255
0D16:57:16.668837000,x1,99.93612,132
0D16:57:16.678826000,x3,300.0463,479
0D16:57:16.678830000,x3,299.971,26
0D16:57:16.688803000,x1,99.956,40
0D16:57:16.688806000,x1,100.0369,456
0D16:57:16.698749000,x1,99.94416,499
0D16:57:16.698752000,x1,99.90576,484
0D16:57:16.708747000,x2,199.9693,388
0D16:57:16.708750000,x2,199.9387,137
0D16:57:16.718893000,x1,99.93769,185
0D16:57:16.718897000,x1,100.0518,122
0D16:57:16.728898000,x1,100.0548,248
0D16:57:16.728902000,x1,100.0719,233
0D16:57:16.739001000,x2,200.0718,422
0D16:57:16.739006000,x2,200.0486,414
0D16:57:16.748450000,x2,200.0704,443
0D16:57:16.748466000,x2,200.0644,42
0D16:57:16.759345000,x3,300.0673,414
0D16:57:16.759361000,x3,300.0836,470
0D16:57:16.770225000,x3,299.9198,314
0D16:57:16.770242000,x3,300.0757,0
0D16:57:16.779770000,x3,300.0637,402
0D16:57:16.779774000,x3,299.9002,247
0D16:57:16.788325000,x2,199.9516,441
0D16:57:16.788329000,x2,199.9435,26
0D16:57:16.799339000,x3,300.0674,431
0D16:57:16.799343000,x3,300.0025,159
0D16:57:16.818424000,x2,199.9092,211
0D16:57:16.818427000,x2,199.91,40
0D16:57:16.828321000,x3,300.0701,200
0D16:57:16.828324000,x3,299.946,161
0D16:57:16.838908000,x2,199.9717,440
0D16:57:16.838913000,x2,200.0741,133
0D16:57:16.858403000,x1,100.0594,470
0D16:57:16.858408000,x1,100.0347,321
0D16:57:16.878450000,x1,100.0895,155
0D16:57:16.878455000,x1,99.92495,308
0D16:57:16.899002000,x3,300.0918,423
0D16:57:16.899018000,x3,299.9703,46
0D16:57:16.908989000,x1,100.0281,309
0D16:57:16.909002000,x1,100.0799,13
0D16:57:16.919204000,x2,200.088,182
0D16:57:16.919219000,x2,199.9825,67
0D16:57:16.929544000,x1,99.9776,267
0D16:57:16.929559000,x1,100.09,395
0D16:57:16.939267000,x1,99.99147,8
0D16:57:16.939278000,x1,99.9088,495
0D16:57:16.949136000,x3,300.048,165
0D16:57:16.949147000,x3,300.0294,257
0D16:57:16.968863000,x3,299.9007,33
0D16:57:16.968873000,x3,300.0039,383
0D16:57:16.979061000,x3,300.0034,214
0D16:57:16.979073000,x3,300.0184,61
0D16:57:16.989497000,x3,299.9126,494
0D16:57:16.989509000,x3,299.9954,352
0D16:57:16.999641000,x3,300.0699,280
0D16:57:16.999651000,x3,300.0178,314
0D16:57:17.018911000,x1,99.91089,27
0D16:57:17.018922000,x1,99.98946,299
0D16:57:17.029469000,x1,100.0897,466
0D16:57:17.029480000,x1,100.0865,390
0D16:57:17.039415000,x2,199.9814,360
0D16:57:17.039426000,x2,199.9394,353
0D16:57:17.049515000,x1,99.91303,196
0D16:57:17.049527000,x1,99.99524,90
0D16:57:17.069616000,x1,100.0197,76
0D16:57:17.069627000,x1,99.96769,63
0D16:57:17.079306000,x3,300.078,169
0D16:57:17.079318000,x3,300.0267,227
0D16:57:17.089461000,x3,299.9651,51
0D16:57:17.089472000,x3,300.0411,394
0D16:57:17.099274000,x3,300.0589,53
0D16:57:17.099286000,x3,299.9178,280
0D16:57:17.108799000,x2,200.0747,91
0D16:57:17.108810000,x2,199.9397,59
0D16:57:17.119650000,x1,99.97931,373
0D16:57:17.119661000,x1,99.9325,108
0D16:57:17.129073000,x3,299.9747,152
0D16:57:17.129084000,x3,300.0547,139
0D16:57:17.139742000,x2,199.9824,337
0D16:57:17.139754000,x2,199.9957,40
0D16:57:17.149127000,x3,299.9417,51
0D16:57:17.149139000,x3,299.9984,37
0D16:57:17.158727000,x2,199.9196,106
0D16:57:17.158749000,x2,200.0961,392
0D16:57:17.169127000,x2,200.0392,20
0D16:57:17.169138000,x2,199.9509,151
0D16:57:17.179371000,x3,300.0718,135
0D16:57:17.179382000,x3,299.9355,199
0D16:57:17.189457000,x1,100.0396,391
0D16:57:17.189469000,x1,100.0033,358
0D16:57:17.199151000,x3,300.0649,230
0D16:57:17.199160000,x3,300.0577,355
0D16:57:17.209018000,x2,199.9993,480
0D16:57:17.209030000,x2,200.0539,228
0D16:57:17.219148000,x1,100.0597,250
0D16:57:17.219159000,x1,99.98066,110
0D16:57:17.229197000,x2,199.9242,156
0D16:57:17.229208000,x2,199.9249,233
0D16:57:17.239106000,x1,100.0193,92
0D16:57:17.239117000,x1,100.0795,76
0D16:57:17.248970000,x3,299.9072,256
0D16:57:17.248980000,x3,300.0497,215
0D16:57:17.258991000,x3,300.0803,60
0D16:57:17.259001000,x3,300.0163,185
0D16:57:17.269616000,x3,300.0884,371
0D16:57:17.269628000,x3,300.0466,266
0D16:57:17.279355000,x1,100.0605,109
0D16:57:17.279359000,x1,100.0376,470
0D16:57:17.299594000,x1,100.0789,210
0D16:57:17.299599000,x1,100.0262,225
0D16:57:17.308398000,x3,300.0784,494
0D16:57:17.308403000,x3,300.0169,342
0D16:57:17.318643000,x2,200.026,10
0D16:57:17.318647000,x2,200.0623,252
0D16:57:17.328405000,x1,99.97163,497
0D16:57:17.328409000,x1,99.92336,382
0D16:57:17.338551000,x1,100.0047,93
0D16:57:17.338556000,x1,99.9812,247
0D16:57:17.348737000,x1,100.0275,426
0D16:57:17.348752000,x1,99.91651,226
0D16:57:17.359678000,x2,200.0756,468
0D16:57:17.359694000,x2,200.0979,229
0D16:57:17.369418000,x3,300.0541,218
0D16:57:17.369432000,x3,300.006,482
0D16:57:17.379549000,x1,99.98843,324
0D16:57:17.379565000,x1,99.91766,257
0D16:57:17.389238000,x3,300.091,39
0D16:57:17.389253000,x3,300.0034,140
0D16:57:17.398980000,x3,300.0193,62
0D16:57:17.398989000,x3,300.0772,345
0D16:57:17.408945000,x3,299.9303,400
0D16:57:17.408950000,x3,299.9299,233
0D16:57:17.418865000,x3,300.0972,478
0D16:57:17.418869000,x3,300.0842,119
0D16:57:17.428402000,x2,200.0695,418
0D16:57:17.428406000,x2,200.0528,265
0D16:57:17.439468000,x2,200.0314,418
0D16:57:17.439472000,x2,200.0044,151
0D16:57:17.458741000,x3,299.9372,274
0D16:57:17.458745000,x3,299.9249,492
0D16:57:17.468651000,x1,99.97298,107
0D16:57:17.468655000,x1,99.90459,237
0D16:57:17.478799000,x2,200.0641,138
0D16:57:17.478804000,x2,200.037,73
0D16:57:17.488739000,x2,199.9962,407
0D16:57:17.488745000,x2,200.0966,46
0D16:57:17.499319000,x1,99.92017,2
0D16:57:17.499324000,x1,99.98831,12
0D16:57:17.509015000,x3,300.0191,203
0D16:57:17.509021000,x3,299.9874,324
0D16:57:17.518903000,x3,299.9206,435
0D16:57:17.518909000,x3,299.9227,298
0D16:57:17.528822000,x3,300.023,91
0D16:57:17.528829000,x3,299.9603,17
0D16:57:17.538768000,x1,99.97044,111
0D16:57:17.538774000,x1,100.0465,393
0D16:57:17.549073000,x2,199.9964,399
0D16:57:17.549080000,x2,200.0734,361
0D16:57:17.559176000,x2,199.9676,303
0D16:57:17.559182000,x2,199.9645,243
0D16:57:17.569184000,x2,199.9165,395
0D16:57:17.569191000,x2,200.0829,168
0D16:57:17.579756000,x3,299.9486,336
0D16:57:17.579761000,x3,299.9048,165
0D16:57:17.588312000,x1,100.0187,108
0D16:57:17.588315000,x1,99.99454,329
0D16:57:17.598828000,x2,199.9214,345
0D16:57:17.598833000,x2,199.9444,314
0D16:57:17.619199000,x2,200.0634,450
0D16:57:17.619203000,x2,199.9581,0
0D16:57:17.628785000,x1,99.91949,94
0D16:57:17.628800000,x1,100.0969,143
0D16:57:17.640084000,x1,99.90178,456
0D16:57:17.640099000,x1,100.0431,189
0D16:57:17.649685000,x1,100.0911,175
0D16:57:17.649700000,x1,100.0939,474
0D16:57:17.659660000,x3,299.9021,335
0D16:57:17.659676000,x3,300.0003,493
0D16:57:17.669365000,x3,299.9469,433
0D16:57:17.669381000,x3,300.0848,261
0D16:57:17.680050000,x1,99.94311,57
0D16:57:17.680061000,x1,100.0067,482
0D16:57:17.688827000,x3,299.9278,65
0D16:57:17.688839000,x3,299.9394,157
0D16:57:17.698819000,x3,300.0204,211
0D16:57:17.698829000,x3,300.0958,479
0D16:57:17.708640000,x2,200.0747,205
0D16:57:17.708649000,x2,199.9965,274
0D16:57:17.718856000,x2,200.0469,107
0D16:57:17.718866000,x2,200.0632,286
0D16:57:17.729046000,x3,300.0835,390
0D16:57:17.729054000,x3,300.0389,154
0D16:57:17.739573000,x2,200.0314,377
0D16:57:17.739579000,x2,199.9091,136
0D16:57:17.748726000,x2,200.0658,33
0D16:57:17.748733000,x2,200.0097,323
0D16:57:17.759006000,x1,100.0233,147
0D16:57:17.759013000,x1,99.91244,116
0D16:57:17.768763000,x2,199.9856,428
0D16:57:17.768769000,x2,199.9613,436
0D16:57:17.778939000,x1,99.988,495
0D16:57:17.778944000,x1,99.91102,272
0D16:57:17.798531000,x3,299.975,477
0D16:57:17.798535000,x3,300.0303,243
0D16:57:17.808364000,x3,299.9617,47
0D16:57:17.808367000,x3,299.9298,150
0D16:57:17.818773000,x2,199.994,226
0D16:57:17.818776000,x2,199.9033,368
0D16:57:17.828420000,x1,99.94222,174
0D16:57:17.828436000,x1,100.009,291
0D16:57:17.839769000,x2,200.0196,230
0D16:57:17.839784000,x2,199.9456,124
0D16:57:17.849778000,x1,100.0282,424
0D16:57:17.849794000,x1,100.0872,473
0D16:57:17.859790000,x1,99.94902,435
0D16:57:17.859806000,x1,100.0551,100
0D16:57:17.888798000,x1,99.94365,138
0D16:57:17.888806000,x1,99.94713,293
0D16:57:17.898955000,x3,300.0778,493
0D16:57:17.898963000,x3,300.033,247
0D16:57:17.908939000,x1,100.0069,280
0D16:57:17.908944000,x1,99.90545,415
0D16:57:17.918855000,x2,200.0899,434
0D16:57:17.918859000,x2,199.9516,184
0D16:57:17.928853000,x2,200.058,339
0D16:57:17.928858000,x2,200.0836,149
0D16:57:17.948824000,x1,99.93959,241
0D16:57:17.948828000,x1,99.95764,395
0D16:57:17.968389000,x1,100.0567,205
0D16:57:17.968393000,x1,100.0724,397
0D16:57:17.978691000,x1,100.0923,83
0D16:57:17.978694000,x1,99.99862,303
0D16:57:17.988624000,x3,300.0296,473
0D16:57:17.988639000,x3,300.0112,250
0D16:57:17.999836000,x2,199.9539,264
0D16:57:17.999852000,x2,200.0885,109
0D16:57:18.018932000,x1,100.0222,227
0D16:57:18.018947000,x1,99.97836,7
0D16:57:18.029237000,x1,100.0773,187
0D16:57:18.029252000,x1,100.0358,384
0D16:57:18.039719000,x2,200.0261,9
0D16:57:18.039731000,x2,200.0234,353
0D16:57:18.049146000,x1,100.0122,208
0D16:57:18.049158000,x1,99.90575,201
0D16:57:18.059572000,x3,300.0411,460
0D16:57:18.059583000,x3,300.069,442
0D16:57:18.069528000,x2,200.061,265
0D16:57:18.069540000,x2,199.9459,356
0D16:57:18.079510000,x1,100.0466,449
0D16:57:18.079522000,x1,99.92122,428
0D16:57:18.089924000,x1,100.082,318
0D16:57:18.089936000,x1,99.91562,277
0D16:57:18.098951000,x1,99.98248,207
0D16:57:18.098962000,x1,99.99294,83
0D16:57:18.108844000,x2,199.9464,322
0D16:57:18.108854000,x2,199.9298,340
0D16:57:18.119509000,x1,99.97866,47
0D16:57:18.119520000,x1,99.97013,97
0D16:57:18.129076000,x1,100.0744,169
0D16:57:18.129087000,x1,99.9197,456
0D16:57:18.138780000,x1,99.92392,40
0D16:57:18.138791000,x1,100.0538,237
0D16:57:18.149083000,x3,299.9704,179
0D16:57:18.149094000,x3,299.9699,132
0D16:57:18.169106000,x2,200.0804,263
0D16:57:18.169117000,x2,199.9603,365
0D16:57:18.189178000,x1,100.0428,135
0D16:57:18.189184000,x1,99.94834,393
0D16:57:18.199288000,x1,99.98478,300
0D16:57:18.199294000,x1,100.0659,159
0D16:57:18.209198000,x1,99.94514,329
0D16:57:18.209202000,x1,100.0792,319
0D16:57:18.219323000,x1,99.97711,273
0D16:57:18.219331000,x1,100.0268,287
0D16:57:18.229255000,x2,200.0724,203
0D16:57:18.229259000,x2,199.9585,208
0D16:57:18.238563000,x2,200.0496,429
0D16:57:18.238568000,x2,200.0695,105
0D16:57:18.248851000,x3,300.0051,102
0D16:57:18.248855000,x3,300.0277,231
0D16:57:18.258753000,x2,200.0766,27
0D16:57:18.258769000,x2,200.0728,36
0D16:57:18.269690000,x2,200.0121,321
0D16:57:18.269705000,x2,199.9772,135
0D16:57:18.279260000,x3,299.9718,259
0D16:57:18.279276000,x3,299.9317,494
0D16:57:18.289898000,x1,99.90784,357
0D16:57:18.289913000,x1,99.92584,195
0D16:57:18.299165000,x1,99.93612,364
0D16:57:18.299180000,x1,100.0625,214
0D16:57:18.319429000,x1,99.92172,203
0D16:57:18.319439000,x1,99.97011,399
0D16:57:18.329383000,x2,200.0265,265
0D16:57:18.329393000,x2,199.9816,164
0D16:57:18.348987000,x2,200.0083,496
0D16:57:18.348999000,x2,200.0045,363
0D16:57:18.359632000,x1,99.98688,17
0D16:57:18.359640000,x1,99.94174,116
0D16:57:18.368654000,x1,100.028,367
0D16:57:18.368667000,x1,100.0076,464
0D16:57:18.379286000,x3,300.0649,309
0D16:57:18.379290000,x3,300.0489,321
0D16:57:18.389090000,x3,299.9078,145
0D16:57:18.389094000,x3,300.0054,45
0D16:57:18.398385000,x3,300.0872,391
0D16:57:18.398389000,x3,299.9159,481
0D16:57:18.408735000,x2,200.0146,94
0D16:57:18.408739000,x2,200.0393,373
0D16:57:18.418810000,x3,299.9662,106
0D16:57:18.418813000,x3,300.0888,316
0D16:57:18.428472000,x2,199.9478,170
0D16:57:18.428477000,x2,199.9283,279
0D16:57:18.438947000,x2,200.0476,333
0D16:57:18.438952000,x2,200.0598,105
0D16:57:18.448934000,x2,200.054,241
0D16:57:18.448939000,x2,200.0739,430
0D16:57:18.458416000,x1,99.92018,23
0D16:57:18.458421000,x1,99.9849,272
0D16:57:18.468522000,x1,99.94651,462
0D16:57:18.468526000,x1,99.99328,301
0D16:57:18.478670000,x1,100.0308,422
0D16:57:18.478675000,x1,99.95662,245
0D16:57:18.488987000,x3,299.9783,445
0D16:57:18.489003000,x3,299.9628,438
0D16:57:18.499150000,x3,299.9237,293
0D16:57:18.499166000,x3,299.9521,183
0D16:57:18.509335000,x3,299.9761,377
0D16:57:18.509351000,x3,299.9271,134
0D16:57:18.519328000,x1,99.95369,325
0D16:57:18.519344000,x1,99.93191,206
0D16:57:18.529286000,x3,299.9835,37
0D16:57:18.529302000,x3,300.0879,447
0D16:57:18.539684000,x2,199.9618,216
0D16:57:18.539701000,x2,199.9186,431
0D16:57:18.549335000,x1,99.94387,237
0D16:57:18.549345000,x1,100.0346,454
0D16:57:18.559347000,x3,300.0481,201
0D16:57:18.559355000,x3,300.0787,226
0D16:57:18.569303000,x1,99.91131,437
0D16:57:18.569308000,x1,99.94369,302
0D16:57:18.578295000,x2,200.0216,229
0D16:57:18.578301000,x2,199.9873,227
0D16:57:18.588448000,x2,199.9142,45
0D16:57:18.588452000,x2,199.907,97
0D16:57:18.599584000,x3,300.0252,158
0D16:57:18.599599000,x3,300.0607,249
0D16:57:18.608945000,x3,300.0076,455
0D16:57:18.608960000,x3,299.9708,352
0D16:57:18.628633000,x3,299.9623,234
0D16:57:18.628637000,x3,300.0718,356
0D16:57:18.638663000,x3,300.0364,474
0D16:57:18.638667000,x3,300.0493,133
0D16:57:18.648766000,x3,300.0321,138
0D16:57:18.648771000,x3,299.9606,346
0D16:57:18.659088000,x2,200.028,266
0D16:57:18.659093000,x2,199.96,150
0D16:57:18.668509000,x3,300.0737,314
0D16:57:18.668512000,x3,299.9782,258
0D16:57:18.689008000,x3,300.0666,69
0D16:57:18.689011000,x3,299.9691,130
0D16:57:18.698894000,x1,99.95213,370
0D16:57:18.698899000,x1,99.94954,349
0D16:57:18.708701000,x1,99.91095,281
0D16:57:18.708705000,x1,99.99296,30
0D16:57:18.719082000,x2,200.0585,183
0D16:57:18.719086000,x2,200.0924,208
0D16:57:18.728389000,x3,299.9795,41
0D16:57:18.728394000,x3,300.0945,253
0D16:57:18.738735000,x3,300.0155,477
0D16:57:18.738740000,x3,300.0733,262
0D16:57:18.749079000,x1,100.043,54
0D16:57:18.749083000,x1,100.048,80
0D16:57:18.768596000,x2,200.0584,304
0D16:57:18.768600000,x2,199.9885,54
0D16:57:18.778552000,x1,100.0723,208
0D16:57:18.778556000,x1,100.0128,15
0D16:57:18.789224000,x1,99.92864,277
0D16:57:18.789229000,x1,99.92962,109
0D16:57:18.818614000,x2,200.1,472
0D16:57:18.818619000,x2,199.9262,287
0D16:57:18.828821000,x3,300.0637,296
0D16:57:18.828826000,x3,299.9819,53
0D16:57:18.848730000,x1,100.0167,118
0D16:57:18.848735000,x1,100.0579,269
0D16:57:18.858330000,x1,99.90685,247
0D16:57:18.858334000,x1,99.96816,228
0D16:57:18.868914000,x3,299.9739,416
0D16:57:18.868919000,x3,300.0858,493
0D16:57:18.879204000,x3,299.9868,26
0D16:57:18.879209000,x3,300.01,180
0D16:57:18.889171000,x3,300.0404,57
0D16:57:18.889187000,x3,299.986,139
0D16:57:18.899468000,x3,300.0677,322
0D16:57:18.899484000,x3,299.9515,7
0D16:57:18.909193000,x1,99.92212,368
0D16:57:18.909208000,x1,100.0821,24
0D16:57:18.928943000,x2,199.9631,311
0D16:57:18.928952000,x2,200.0829,158
0D16:57:18.938566000,x3,299.9493,370
0D16:57:18.938574000,x3,299.9581,467
0D16:57:18.959192000,x2,199.9296,476
0D16:57:18.959201000,x2,199.9397,400
0D16:57:18.968925000,x3,300.0532,22
0D16:57:18.968934000,x3,300.0524,311
0D16:57:18.978706000,x3,300.0279,230
0D16:57:18.978715000,x3,300.0626,21
0D16:57:19.019631000,x3,300.081,446
0D16:57:19.019645000,x3,300.0083,34
0D16:57:19.029720000,x1,99.99008,285
0D16:57:19.029734000,x1,99.94249,475
0D16:57:19.038953000,x3,299.9344,462
0D16:57:19.038969000,x3,299.9939,143
0D16:57:19.049225000,x3,300.0417,135
0D16:57:19.049236000,x3,299.9257,49
0D16:57:19.059374000,x3,300.0107,304
0D16:57:19.059383000,x3,300.0732,340
0D16:57:19.069547000,x3,299.9633,135
0D16:57:19.069552000,x3,300.0762,286
0D16:57:19.078632000,x1,100.048,247
0D16:57:19.078637000,x1,99.92596,195
0D16:57:19.088631000,x2,199.9174,232
0D16:57:19.088636000,x2,199.924,116
0D16:57:19.098880000,x3,299.9578,309
0D16:57:19.098885000,x3,299.9391,484
0D16:57:19.109203000,x1,99.96092,446
0D16:57:19.109208000,x1,99.91223,340
0D16:57:19.128637000,x1,99.98043,307
0D16:57:19.128642000,x1,100.0297,14
0D16:57:19.138423000,x1,99.96176,216
0D16:57:19.138428000,x1,100.0227,23
0D16:57:19.148356000,x1,99.92098,205
0D16:57:19.148362000,x1,99.9505,27
0D16:57:19.159368000,x1,100.0345,488
0D16:57:19.159374000,x1,99.98664,470
0D16:57:19.169406000,x3,300.0365,107
0D16:57:19.169410000,x3,299.9049,169
0D16:57:19.178285000,x2,200.0429,308
0D16:57:19.178290000,x2,199.9168,39
0D16:57:19.189398000,x1,100.0426,177
0D16:57:19.189403000,x1,100.0912,178
0D16:57:19.198450000,x1,99.92338,332
0D16:57:19.198453000,x1,100.009,42
0D16:57:19.208652000,x3,300.0917,77
0D16:57:19.208657000,x3,300.0812,244
0D16:57:19.219009000,x3,299.9438,20
0D16:57:19.219014000,x3,299.9254,456
0D16:57:19.228565000,x2,199.9963,266
0D16:57:19.228569000,x2,200.0054,87
0D16:57:19.238555000,x3,300.0781,67
0D16:57:19.238571000,x3,299.9593,119
0D16:57:19.249819000,x2,199.9105,433
0D16:57:19.249834000,x2,200.0686,455
0D16:57:19.259219000,x2,199.9971,157
0D16:57:19.259235000,x2,199.9364,335
0D16:57:19.269240000,x3,300.0358,395
0D16:57:19.269251000,x3,300.082,89
0D16:57:19.279351000,x3,300.0947,166
0D16:57:19.279357000,x3,299.9981,426
0D16:57:19.288510000,x2,200.0809,212
0D16:57:19.288516000,x2,199.9788,54
0D16:57:19.298707000,x2,200.079,112
0D16:57:19.298714000,x2,200.09,472
